dataset_name,model_name,n_permutations,n_ensemble,sanity_data_mismatch_score_mean,sanity_data_mismatch_score_stddev,sanity_common_rows_proportion_score_mean,sanity_common_rows_proportion_score_stddev,sanity_nearest_syn_neighbor_distance_mean_mean,sanity_nearest_syn_neighbor_distance_mean_stddev,sanity_nearest_real_neighbor_distance_mean_mean,sanity_nearest_real_neighbor_distance_mean_stddev,sanity_nearest_syn_neighbor_distance_no_norm_mean_mean,sanity_nearest_syn_neighbor_distance_no_norm_mean_stddev,sanity_nearest_real_neighbor_distance_no_norm_mean_mean,sanity_nearest_real_neighbor_distance_no_norm_mean_stddev,sanity_close_values_probability_score_mean,sanity_close_values_probability_score_stddev,sanity_distant_values_probability_score_mean,sanity_distant_values_probability_score_stddev,stats_jensenshannon_dist_marginal_mean,stats_jensenshannon_dist_marginal_stddev,stats_chi_squared_test_marginal_mean,stats_chi_squared_test_marginal_stddev,stats_inv_kl_divergence_marginal_mean,stats_inv_kl_divergence_marginal_stddev,stats_ks_test_marginal_mean,stats_ks_test_marginal_stddev,stats_max_mean_discrepancy_joint_mean,stats_max_mean_discrepancy_joint_stddev,stats_wasserstein_dist_joint_mean,stats_wasserstein_dist_joint_stddev,stats_prdc_precision_mean,stats_prdc_precision_stddev,stats_prdc_recall_mean,stats_prdc_recall_stddev,stats_prdc_density_mean,stats_prdc_density_stddev,stats_prdc_coverage_mean,stats_prdc_coverage_stddev,detection_detection_xgb_mean_mean,detection_detection_xgb_mean_stddev,detection_detection_gmm_mean_mean,detection_detection_gmm_mean_stddev,detection_detection_linear_mean_mean,detection_detection_linear_mean_stddev,privacy_delta-presence_score_mean,privacy_delta-presence_score_stddev,privacy_k-anonymization_gt_mean,privacy_k-anonymization_gt_stddev,privacy_k-anonymization_syn_mean,privacy_k-anonymization_syn_stddev,privacy_k-map_score_mean,privacy_k-map_score_stddev,privacy_distinct l-diversity_gt_mean,privacy_distinct l-diversity_gt_stddev,privacy_distinct l-diversity_syn_mean,privacy_distinct l-diversity_syn_stddev,privacy_identifiability_score_score_mean,privacy_identifiability_score_score_stddev,privacy_identifiability_score_score_OC_mean,privacy_identifiability_score_score_OC_stddev,use_X_as_train,performance_linear_model_gt_mean,performance_linear_model_gt_stddev,performance_linear_model_syn_id_mean,performance_linear_model_syn_id_stddev,performance_linear_model_syn_ood_mean,performance_linear_model_syn_ood_stddev,performance_xgb_gt_mean,performance_xgb_gt_stddev,performance_xgb_syn_id_mean,performance_xgb_syn_id_stddev,performance_xgb_syn_ood_mean,performance_xgb_syn_ood_stddev,performance_linear_model_augmentation_gt_mean,performance_linear_model_augmentation_gt_stddev,performance_linear_model_augmentation_aug_ood_mean,performance_linear_model_augmentation_aug_ood_stddev,performance_xgb_augmentation_gt_mean,performance_xgb_augmentation_gt_stddev,performance_xgb_augmentation_aug_ood_mean,performance_xgb_augmentation_aug_ood_stddev,performance_feat_rank_distance_corr_mean,performance_feat_rank_distance_corr_stddev,performance_feat_rank_distance_pvalue_mean,performance_feat_rank_distance_pvalue_stddev
bank-marketing,ddpm,,,0.0,0.0,0.0,0.0,0.3818172530803737,0.002564958370307274,0.18542431251771418,0.04750364133672554,0.22484692958245664,0.00032246048630159106,0.1580014554391347,0.000881272495426667,0.10775047258979205,0.00139126667711529,0.010712035286704474,0.0005894230287923669,0.004642708391840904,0.00014540371462663326,0.999999999909507,4.506253806558011e-11,0.989936587947584,0.0011562183805434996,0.963472044063372,0.0010401973572642872,0.0023784617016465726,0.00018480095535540356,0.5422627999102088,0.000474617355569359,0.9947916666666666,0.0009207119546699837,0.9900756143667296,0.00115760384819622,0.9972656250000002,0.005906925115736286,0.6513862633900441,0.0038651052761138416,0.525800536683994,0.005745403923291167,0.47479573521479673,0.010195734933563376,0.5249214229298641,0.0019090208555872636,6.191832856146717,0.10945717497282899,102.0,0.0,20.00000001,5.0990195135927845,22.0,0.816496580927726,102.0,0.0,20.00000001,5.0990195135927845,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
bank-marketing,ddpm,,,0.0,0.0,0.0,0.0,0.38674928511817414,0.00989850584698541,0.16261955725411,0.05652279733337211,0.22458557760107997,0.0001629833060341999,0.11072189129800758,0.0010230712541487478,0.08334908930484652,0.009571438218068756,0.007090187180941576,0.0015066531906323718,0.0040098036121373965,0.00014655476632786243,0.9999999999828019,1.3227328992305584e-11,0.9928381981277082,0.0010206881576311675,0.9651747309105151,0.0008042226657486624,0.002175424423097668,0.00018742003340038778,0.8002944667837757,0.0002026400213297488,0.9895833333333334,0.0024359748611809512,0.9925631814457679,8.912923440937949e-05,0.9938802083333335,0.002477382498755264,0.20980651666981787,0.000803400062014372,0.5281733903310345,0.006453546518734964,0.4796414425432563,0.002291593894400837,0.5235932714164302,0.001087322542106445,30.908888876648067,0.6601982485394317,595.0,0.0,20.00000001,5.0990195135927845,23.333333333333332,0.4714045207910317,595.0,0.0,20.00000001,5.0990195135927845,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
bank-marketing,forest_diffusion,,,0.0,0.0,0.0,0.0,0.36972111581237077,0.0,0.2689092758866831,0.0,0.2212836027041473,2.7755575615628914e-17,0.15517413954102505,0.0,0.1441398865784499,0.0,0.012287334593572778,0.0,0.00693125279957837,0.0,0.9999999917191004,0.0,0.9665284530612762,1.1102230246251565e-16,0.8393996421820146,0.0,0.0026916722229209933,0.0,0.5468349450817012,0.0,0.990234375,0.0,0.9829867674858223,0.0,1.055078125,0.0,0.6791115311909263,0.0,0.9862106021882863,0.0,0.5073602257678366,0.0,0.49702691314773634,0.0,5.6666666635185186,0.0,102.0,0.0,18.00000001,0.0,18.0,0.0,102.0,0.0,18.00000001,0.0,0.2112476370510397,0.0,0.1937618147448015,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
bank-marketing,forest_diffusion,,,0.0,0.0,0.0,0.0,0.35474014445372465,0.0,0.2903698470493326,0.0,0.22012720441558853,0.0,0.10531083980844032,1.3877787807814457e-17,0.12715069011155228,0.0,0.003592361505010399,0.0,0.006517111834437854,8.673617379884035e-19,0.9999999955835793,0.0,0.9698472136207091,0.0,0.8400813556775516,1.1102230246251565e-16,0.0026807545638279917,0.0,0.8052379699205089,0.0,0.98828125,0.0,0.9847797315182453,1.1102230246251565e-16,1.1031250000000001,0.0,0.22877670637171488,0.0,0.9883686686604068,0.0,0.5201876498809147,0.0,0.502158298180769,0.0,27.863636350971074,0.0,595.0,0.0,18.00000001,0.0,22.0,0.0,595.0,0.0,18.00000001,0.0,0.04821327283040272,0.0,0.050293061070145584,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,
eye_movements,dummy_sampler,,,0.0,0.0,0.0,0.0,0.39899895862449913,0.03983357316324609,0.4745930855726121,0.022864792103477968,1.2203929140839858,0.0012078944047658438,1.0462606523616302,0.0072595049036786935,0.056723609286027155,0.02655536664701915,0.0037231712658782304,0.001883995897293611,0.0044262436533422395,0.00030936988405230444,0.9666666665845504,0.02357022607731089,0.9895051786439869,0.001575510908985586,0.9628028926439992,0.001188593667877764,0.0025849302881224036,6.052899627480609e-05,1.690424002222574,0.00442921860992852,0.9654947916666666,0.0018414239093399675,0.9759088918090232,0.0034069971936276817,0.9903645833333333,0.0017566064535458762,0.7586508979413052,0.00357194621776172,0.49814199373932383,0.017301823155553484,0.5015814871025471,0.0021680220651722564,0.5093470252122366,0.017425363183091454,5.16170634573614,0.5351867620773761,48.0,0.0,12.666666676666667,1.247219128924647,13.333333333333334,1.699673171197595,48.0,0.0,12.666666676666667,1.247219128924647,0.249233464739378,0.0008194606628939807,0.23258869908015767,0.010235060399078332,False,0.27949702789208963,0.0,0.6378807101483547,0.25318633431225157,0.0,0.0,0.2860615759792715,0.0,0.6412538479196673,0.2546068631334173,0.0,0.0,0.27949702789208963,0.0,0.0,0.0,0.2860615759792715,0.0,0.0,0.0,0.4378942350139383,0.0,1.0683668566870058e-287,0.0
eye_movements,dummy_sampler,,,0.0,0.0,0.06716614090422297,0.00010732079139414345,0.3670187309538127,0.026815589604048937,0.036882797337567164,0.0041762870070247236,1.1324511086226368,0.002358631193684963,5.296227990079086e-09,4.66361468083411e-10,0.08096740273396424,0.006537765570686582,0.0007448300035050823,0.00034498807719995667,0.0038126047286666936,0.00020162166996940003,0.9666666666516165,0.02357022604569527,0.9922996533511612,0.0010084269809826718,0.9677904152427269,0.001887619366575233,0.0017947409673402526,4.7052779999184785e-05,2.5539648319912582,0.001698671546571119,1.0,0.0,0.9789695057833859,0.003434265324617123,0.9826822916666668,0.02376578537001192,0.29065895548545395,0.00284416971032554,0.44358405418420865,0.009243564472604701,0.4958884129838283,0.017311100499879002,0.5079099796398965,0.011974574307253577,21.15789472570637,0.5954583417384308,267.0,0.0,12.666666676666667,1.247219128924647,16.333333333333332,2.0548046676563256,267.0,0.0,12.666666676666667,1.247219128924647,0.06716614090431125,0.00010732079139428509,0.06725376796354714,0.0002234060424812808,True,0.8665646288095944,0.0,0.8332713821354059,0.009031472702804522,0.8288445144940476,0.010759999624174248,0.8955543084053347,0.0,0.8568519271879178,0.004565422668852105,0.8295847478492755,0.008395041659321402,0.8665646288095944,0.0,0.8288445144940476,0.010759999624174248,0.8955543084053347,0.0,0.8295847478492755,0.008395041659321402,0.017315977301860644,0.0,0.0013575520165444814,0.0
eye_movements,smote_imblearn,,,0.0,0.0,0.0,0.0,0.3944193392458304,0.009139199302167951,0.46284422372301376,0.0510905330395353,1.1961041465224789,0.0023586564398045563,0.9606600561657489,0.003098533799787801,0.06789312308366184,0.01575350898673188,0.0030661410424879542,0.0008194606628939863,0.009552951886455002,0.0003158857307095339,0.9499995889293352,1.8928821862245385e-07,0.9334769042720047,0.0051520861539396485,0.9115777194891589,0.004743047422312062,0.0045076327593381515,5.493955004514186e-05,1.7183798565580053,0.0038332804470974824,0.9967447916666666,0.0009207119546699837,0.8515111695137976,0.009151372061224749,1.4962239583333334,0.01718848639846275,0.8112133158125273,0.006555685303151895,0.9848037110450493,0.003266442821123179,0.5093056560083663,0.026553403274759267,0.5433884091447436,0.015201861940362472,5.1111111079038665,0.1571348400173836,48.0,0.0,14.333333343333335,4.109609335312651,16.0,0.816496580927726,48.0,0.0,14.333333343333335,4.109609335312651,0.27398160315374503,0.001934244604977631,0.2448532632501095,0.010959260624789132,False,0.27949702789208963,0.0,0.7877992959937776,0.006338770485019567,0.7994824739893268,0.0052397919034098345,0.2860615759792715,0.0,0.7825084054127726,0.00340248530468502,0.8118641942130252,0.007731200670082189,0.27949702789208963,0.0,0.7994824739893268,0.0052397919034098345,0.2860615759792715,0.0,0.8118641942130252,0.007731200670082189,,,,
eye_movements,smote_imblearn,,,0.0,0.0,0.0,0.0,0.3779672164044527,0.03743871340137913,0.349316093833262,0.00731283240500192,1.1474518092885013,0.001634643384192104,0.3657065425552018,0.009095205886105472,0.06234665264633719,0.015583456869913958,0.0012705923589204347,0.0010749951057119958,0.009267401242313903,0.0003491221191337741,0.9499996592962381,1.813728940816854e-07,0.9354431473271428,0.005313494621050401,0.9160056300385561,0.004498254371585731,0.003759474257517293,1.094613563909427e-05,2.5915030288750756,0.0008631258527668729,1.0,0.0,0.8607606028741676,0.008596611994627657,1.7641927083333335,0.0068132684645578504,0.3649228881878724,0.004729832359645315,0.987224588182965,0.002498420033186113,0.5086608647123813,0.00490926823374004,0.5505459645071524,0.006052473289767153,23.398300838710554,2.7069876008623184,267.0,0.0,14.333333343333335,4.109609335312651,16.0,1.4142135623730951,267.0,0.0,14.333333343333335,4.109609335312651,0.10962145110410094,0.0033476518567986434,0.06287241500175254,0.0009738043625522651,True,0.8665646288095944,0.0,0.7972288528252065,0.003939742411010972,0.7901291447162752,0.006172781541839574,0.8955543084053347,0.0,0.8045213656052338,0.002591804141370814,0.7884131023076381,0.001660707468367013,0.8665646288095944,0.0,0.7901291447162752,0.006172781541839574,0.8955543084053347,0.0,0.7884131023076381,0.001660707468367013,,,,
eye_movements,gaussian_noise,,,0.0,0.0,0.0,0.0,0.29881554036265373,0.024725240117469603,0.46574961612645566,0.0365872871294942,1.2463316892112228,0.009185892481729149,1.0679050625055615,0.0067372292442746074,0.15527814279456856,0.054606902290441496,0.0010950503723171265,0.0006194540352050349,0.011867180411371298,0.0005064157744464812,0.9499964678758386,1.3937824238251719e-06,0.9240990608279341,0.0035879693400370553,0.8544703720433638,0.004013724297693181,0.003957187801453283,0.0003040334947233004,1.7332651650309785,0.0039531137970199234,0.9830729166666666,0.0018414239093399675,0.9292597459483135,0.0099691692306098,1.0971354166666667,0.01574605881024053,0.7321506789312308,0.01350068769813617,0.9954282169397858,0.0005294964884155987,0.4674988514340524,0.12070772398148977,0.6285204401390359,0.011395141635861201,6.999999993722223,0.7200822986058135,48.0,0.0,9.00000001,4.898979485566357,9.666666666666666,0.4714045207910317,48.0,0.0,9.00000001,4.898979485566357,0.22207621550591328,0.008118157246101895,0.22558037669732808,0.00796305692628026,False,0.27949702789208963,0.0,0.7906077068158516,0.009071056843105515,0.2669108406598329,0.3774689308055397,0.2860615759792715,0.0,0.768672518140681,0.0024583844099813597,0.25735836500684667,0.3639596901828478,0.27949702789208963,0.0,0.2669108406598329,0.3774689308055397,0.2860615759792715,0.0,0.25735836500684667,0.3639596901828478,,,,
eye_movements,gaussian_noise,,,0.0,0.0,0.0,0.0,0.3108298866303873,0.013934538663969924,0.41581523209979737,0.03396540868153618,1.2198844383207128,0.00615372802598286,0.71389906093047,0.010853411188261471,0.09235892043463022,0.017681677147413737,0.0008324570627409744,0.0002234060424812822,0.011822931565919783,0.0005097749538540985,0.9499960337763657,1.655954297217594e-06,0.9257653353145998,0.004316642887484358,0.8566804679284963,0.0024475686211884113,0.0033796319544262283,0.000309894679243668,2.5953336975775847,0.0017793975269253708,0.9889322916666666,0.0033196741624953027,0.9323519102698913,0.011871607135150711,1.0593750000000002,0.012601314673890897,0.27584998247458814,0.0002234060424812808,0.9988724564791635,9.099179682552075e-05,0.5013555622715201,0.18842147825086838,0.6424625853256055,0.006325852626888207,32.333333303148144,2.4075498477397828,267.0,0.0,9.00000001,4.898979485566357,11.0,1.4142135623730951,267.0,0.0,9.00000001,4.898979485566357,0.06256572029442692,0.0009836113004137621,0.05056081317910971,0.000867463629215884,True,0.8665646288095944,0.0,0.7949579931111074,0.01203262170852084,0.794603738946953,0.009012432868012139,0.8955543084053347,0.0,0.7798311609308707,0.003960709702459093,0.7712339075005086,0.002492535435042079,0.8665646288095944,0.0,0.794603738946953,0.009012432868012139,0.8955543084053347,0.0,0.7712339075005086,0.002492535435042079,,,,
eye_movements,smote,,,0.0,0.0,0.0,0.0,0.32435698375304023,0.03745691747643986,0.44681058614740526,0.01734725777886567,1.1801453054562285,0.0016149896722121287,0.9835918936454217,0.001945432772832441,0.13009198423127463,0.04586993344469662,0.0024091108190976785,0.0016389213257879726,0.006846751360038868,0.000563931996096408,0.9666666518123561,0.02357022865519389,0.9674111233792756,0.004997183085845717,0.9402223551111476,0.0037863510527602457,0.0029102618514176264,4.6509230316787165e-05,1.6991702719159878,0.002011905516546023,0.9895833333333334,0.005126307209643106,0.9338589575120455,0.007083207020935699,1.3016927083333334,0.02173114279724624,0.827420061322821,0.001883995897293594,0.8348844329319361,0.01230726850299937,0.5176366294623215,0.011940793440620176,0.4923906006064467,0.014146641455610572,4.331652659003829,0.35948667951770696,48.0,0.0,12.333333343333335,3.681787005729087,14.0,1.4142135623730951,48.0,0.0,12.333333343333335,3.681787005729087,0.2943495400788436,0.004391138338975771,0.24353920280332897,0.00537356292001108,False,0.27949702789208963,0.0,0.6354521448115903,0.2518874221405151,0.0,0.0,0.2860615759792715,0.0,0.638294000374441,0.2583841718298705,0.0,0.0,0.27949702789208963,0.0,0.0,0.0,0.2860615759792715,0.0,0.0,0.0,0.44541588550848527,0.0,2.1980793069813116e-297,0.0
eye_movements,smote,,,0.0,0.0,0.013319313003838084,0.000893624169923954,0.33801935178966386,0.0045665451431764655,0.21688909755789676,0.01475558152994928,1.1062387296311238,0.004127277336913612,0.20331396113679878,0.0046030635657428485,0.10042060988433228,0.0026375599269702816,0.0007886435331230284,0.0004918056502068798,0.0064155770115909535,0.000591646878210842,0.96666665188908,0.02357022402740846,0.9700129956971769,0.00539281609282619,0.9433572870114791,0.003651247103808419,0.0021272579838073767,2.4073959207769838e-05,2.5698799439367708,0.002546785639953688,1.0,0.0,0.9441377497371187,0.0052979960618155875,1.4846354166666667,0.011892519514354591,0.38774973711882227,0.0031270707816430966,0.8427491856440893,0.018070594588038138,0.5283390694844298,0.004663143513193009,0.499496410425492,0.013829688385187989,21.74285713477808,1.6518296491594868,267.0,0.0,12.333333343333335,3.6817870057290873,15.0,1.4142135623730951,267.0,0.0,12.333333343333335,3.6817870057290873,0.13078338590956887,0.00038695061629546936,0.0660708026638626,0.0008674636292158844,True,0.8665646288095944,0.0,0.8343159992811016,0.009073147128497768,0.8265383808291064,0.012330866348870949,0.8955543084053347,0.0,0.8464998358240515,0.004333050467964197,0.8250645842669222,0.005898475602709919,0.8665646288095944,0.0,0.8265383808291064,0.012330866348870949,0.8955543084053347,0.0,0.8250645842669222,0.005898475602709919,-0.00982475750627585,0.0,0.06920441636828796,0.0
eye_movements,arf,,,0.0,0.0,0.0,0.0,0.35786534410798004,0.07718627447794336,0.45992529667416937,0.01270769246250388,1.2387689474278945,0.0026009289605122285,1.091494011232587,0.004548964614679363,0.11870346035917652,0.09071829795067458,0.0037231712658782304,0.003880868407067313,0.013339022432082485,0.0001041903683110293,0.9498666634450649,3.483213985265981e-05,0.8978047303523016,0.0020895658999931553,0.8684919359806175,0.0014007221257419072,0.003423378956187778,0.00010533244275274651,1.7655437213652758,0.0011851404274990723,0.984375,0.0027621358640099515,0.9018834866403854,0.001638921325788006,1.1497395833333333,0.005618606513122758,0.7643451598773542,0.002646308798421953,0.9916434092724974,0.0025294671510292825,0.5020946846849704,0.04493407961404888,0.5647714843254463,0.0032155855793612052,4.648284311310508,1.046084919693699,48.0,0.0,11.00000001,1.632993161855452,15.666666666666666,1.247219128924647,48.0,0.0,11.00000001,1.632993161855452,0.20740254051686377,0.0031433859164273644,0.18725361366622864,0.00737514596604588,False,0.27949702789208963,0.0,0.6053381923157116,0.2435516051993842,0.26515862351390435,0.374990921553545,0.2860615759792715,0.0,0.5780463541773652,0.2369489364844461,0.2456175375283142,0.3473556527292246,0.27949702789208963,0.0,0.26515862351390435,0.374990921553545,0.2860615759792715,0.0,0.2456175375283142,0.3473556527292246,,,,
eye_movements,arf,,,0.0,0.0,0.0,0.0,0.3287549891732861,0.04949970400928105,0.46150895829129607,0.033384498281909744,1.2282462034077966,0.001156647650672549,0.9233772977052936,0.005611880043213232,0.11194356817385209,0.08485813193582999,0.0006572029442691903,0.00038695061629547174,0.013389341053120936,0.0002146579406626206,0.9498727709738354,3.5281434054210234e-05,0.8985936255936942,0.0018719422273649157,0.8710397361330179,0.0006308778272177743,0.002894589168610434,9.965359873923025e-05,2.624785751194443,0.0016882379370978518,0.9485677083333334,0.007866566389058968,0.9026901507185419,0.0038341219518330423,0.9320312500000001,0.008286407592029853,0.2495180511742026,0.001293798024906529,0.9949986049603367,0.0015243662984824244,0.19826563381884812,0.06892690204240319,0.5666273219060655,0.006672309193524304,22.031948604296144,3.0304382955737292,267.0,0.0,11.00000001,1.632993161855452,15.333333333333334,2.494438257849294,267.0,0.0,11.00000001,1.632993161855452,0.039388363126533474,0.0023026083672399097,0.04184192078513845,0.0030094505364658937,True,0.8665646288095944,0.0,0.7837994287139431,0.009431275613024247,0.7847168102894367,0.007402547458888618,0.8955543084053347,0.0,0.7522331589740059,0.011029540171283964,0.7453041746295179,0.01025759352351293,0.8665646288095944,0.0,0.7847168102894367,0.007402547458888618,0.8955543084053347,0.0,0.7453041746295179,0.01025759352351293,,,,
eye_movements,ddpm,,,0.0,0.0,0.0,0.0,0.41485421668907335,0.054010415751810884,0.61781776150852,0.06328117074033804,1.7775187094797398,0.07275210242846811,1.8576024476545594,0.03893352167109981,0.04621112571178274,0.033477751321335146,0.014454664914586073,0.009151372061224784,0.06135951636734751,0.002247475805326261,0.28072370357213566,0.15233543388503495,0.3779146182899035,0.08845856069445532,0.44410721740856324,0.03879241938659281,0.008450902831910101,0.0005075020484863347,2.0330622418656534,0.03919264595027346,0.10546875,0.015212658132223857,0.9886114761279018,0.008385540831833826,0.07135416666666668,0.012972566791090556,0.1046868155935173,0.019815268569894916,0.9782710760441575,0.007837658137166782,0.34144659490346774,0.15399937868296226,0.8915682828072917,0.018402322036116636,54.99999948555557,35.05234142421874,48.0,0.0,10.666666676666667,3.2998316455372225,1.6666666666666667,0.9428090415820634,48.0,0.0,10.666666676666667,3.2998316455372225,,,,,False,0.27949702789208963,0.0,0.7236205852274394,0.0033380294604135,0.24144354436211465,0.34145273498433254,0.2860615759792715,0.0,0.7145130507209437,0.008735996251032274,0.24275655545744226,0.34330961308289126,0.27949702789208963,0.0,0.24144354436211465,0.34145273498433254,0.2860615759792715,0.0,0.24275655545744226,0.34330961308289126,,,,
eye_movements,ddpm,,,0.0,0.0,0.0,0.0,0.4101799622954152,0.05918342960170959,0.6635637612180091,0.007862460916083596,1.6841798644107868,0.03630413653747784,1.676195684105964,0.01904699434258897,0.030581843673326323,0.0210880120974346,0.0021468629512793555,0.0011014550552029911,0.05634350452660042,0.00032250539123749455,0.22178096277146367,0.08541814539895158,0.3629883624726524,0.014025896494181574,0.44321646758894145,0.011106943402728867,0.007827553660689553,9.744401122333624e-05,2.5999767943971563,0.005455172320734347,0.107421875,0.02215455667600723,0.9867245005257623,0.007190493023417131,0.071484375,0.010970003786367474,0.022826848930949873,0.003595379992802075,0.9744969025175944,0.0007345121795064817,0.43738741867141817,0.17068474445614204,0.8871480252833757,0.01134764320861632,109.74999979677084,34.48369166124946,267.0,0.0,13.666666676666667,2.494438257849294,5.0,0.816496580927726,267.0,0.0,13.666666676666667,2.494438257849294,,,,,True,0.8665646288095944,0.0,0.7280711734267585,0.022323337705860927,0.72403443355052,0.026893533252662517,0.8955543084053347,0.0,0.7237937668105605,0.01803640358143938,0.720271160126977,0.015130897116902893,0.8665646288095944,0.0,0.72403443355052,0.026893533252662517,0.8955543084053347,0.0,0.720271160126977,0.015130897116902893,,,,
eye_movements,forest_diffusion,,,0.0,0.0,0.0,0.0,0.3443650205287014,5.551115123125783e-17,0.5368731352907361,0.0,1.2247735534608357,0.0,0.9988267045157851,1.1102230246251565e-16,0.11103810775295664,0.0,0.005256241787122207,8.673617379884035e-19,0.007895822032071901,0.0,0.9499613234745707,0.0,0.9520986229826501,1.1102230246251565e-16,0.9019981675016426,0.0,0.003571451123935563,0.0,1.7111394931349677,0.0,0.994140625,0.0,0.92904073587385,1.1102230246251565e-16,1.2203125000000001,0.0,0.7647831800262811,1.1102230246251565e-16,0.996840340702787,0.0,0.47264064335418965,0.0,0.5830169477380819,0.0,10.3999999792,0.0,48.0,0.0,14.00000001,0.0,5.0,0.0,48.0,0.0,14.00000001,0.0,0.26346911957950064,0.0,0.24770039421813403,0.0,False,0.27949702789208963,0.0,0.7932641159249462,0.0,0.8132637155910469,0.0,0.2860615759792715,0.0,0.7929668102051318,0.0,0.7961346796176144,0.0,0.27949702789208963,0.0,0.8132637155910469,0.0,0.2860615759792715,0.0,0.7961346796176144,0.0,,,,
eye_movements,forest_diffusion,,,0.0,0.0,0.0,0.0,0.2742350780691345,0.0,0.44087815764177063,0.0,1.2160828379165654,0.0,0.8015079878927978,0.0,0.20964773922187172,0.0,0.0002628811777076761,0.0,0.007311716891545322,8.673617379884035e-19,0.9499529646404788,1.1102230246251565e-16,0.9563043472561125,0.0,0.9046688107912724,0.0,0.00293079010273623,0.0,2.585574030899094,0.0,0.98046875,0.0,0.9315194532071503,0.0,1.2007812500000001,0.0,0.30954258675078866,0.0,0.9987521554086243,0.0,0.5999563989818261,0.0,0.5795363009335673,0.0,52.499999912499995,7.105427357601002e-15,267.0,0.0,14.00000001,0.0,6.0,0.0,267.0,0.0,14.00000001,0.0,0.06466876971608833,0.0,0.06572029442691903,0.0,True,0.8665646288095944,0.0,0.7962954711501308,0.0,0.797321845036286,0.0,0.8955543084053347,0.0,0.7982166063661511,0.0,0.7934753258868589,0.0,0.8665646288095944,0.0,0.797321845036286,0.0,0.8955543084053347,0.0,0.7934753258868589,0.0,,,,
heloc,smote_imblearn,,,0.0,0.0,0.0004999999999975001,0.0,0.44009331882611874,0.017155560943878233,0.5375977955785086,0.015752902354879885,0.760836713732299,0.00406879560757849,0.6495333562301037,0.004196101711399378,0.057499999999999996,0.0016329931618554508,0.007333333333333334,0.0027788886667555112,0.01265741213767578,0.00041156427325089105,0.9539266923632983,0.00038442554236015405,0.8428126473790645,0.006694949011147092,0.896490293560606,0.00550783395585343,0.007720244662469534,0.0004025532300027296,2.3681871459845643,0.0022632396663105634,0.9869791666666666,0.0009207119546699837,0.8281666666666666,0.01732692189115605,1.474088541666667,0.01145241324338338,0.6868333333333334,0.011062951183517357,0.9934451916524435,0.0009768711260886443,0.4923179839435334,0.003565498610120667,0.5271137855597519,0.007418813011327212,88.33333253833335,24.984439227158088,61.0,0.0,10.333333343333335,6.0184900284225975,1.3333333333333333,0.4714045207910317,61.0,0.0,10.333333343333335,6.0184900284225975,0.22566666666666665,0.007663042621715093,0.2058333333333333,0.009533566430716726,False,,,,,,,,,,,,,,,,,,,,,,,,
heloc,smote_imblearn,,,0.0,0.0,9.999999999989999e-05,0.0,0.420914227503582,0.01534963772153124,0.290323867852174,0.02331840143403129,0.7277445593584827,0.003344156336989797,0.2194087723163168,0.009575814325010885,0.09400000000000001,0.0023846732830026564,0.0061333333333333335,0.0026562295750848708,0.012759380112912888,0.0004283902876986678,0.9536349855511347,0.0005660379949420088,0.8422143138189201,0.0076015636767976695,0.8974856060606061,0.005803464321274,0.007659278453036887,0.0003416925240433741,3.3547137716163746,0.0017191645009570408,0.9973958333333334,0.0009207119546699837,0.8394,0.0179612545961207,1.786328125,0.032997987628035706,0.2954,0.007377443098165283,0.9935891599475325,0.0012072108216385758,0.47557545357605857,0.0028003528863053038,0.5326794236090604,0.018334614970714924,464.1666624891668,131.28615707101,263.0,0.0,10.333333343333335,6.0184900284225975,1.3333333333333333,0.4714045207910317,263.0,0.0,10.333333343333335,6.0184900284225975,0.09079999999999999,0.004572380853195264,0.05296666666666667,0.0007363574011458186,True,,,,,,,,,,,,,,,,,,,,,,,,
heloc,gaussian_noise,,,0.0,0.0,0.0,0.0,0.30193903654621823,0.002005000781306156,0.4267577226849751,0.020605768414653242,0.974551709136413,0.0030945552828678005,0.895196856843287,0.005170613514028592,0.229,0.010885770528538619,0.053,0.0,0.02403776918380368,0.00022621122199077275,0.8780751733136261,0.020912763097416093,0.7450628311896376,0.0038156434232242634,0.7940480587121211,0.006353284237094141,0.018075565650448072,0.0008643060585782123,2.402781118908391,0.00018139091216566464,0.87109375,0.005749844314015525,0.8886666666666666,0.012140382567649514,0.6276041666666667,0.04178206675633169,0.37200000000000005,0.0010801234497346444,0.9999510220809787,5.918821245418307e-05,0.5597748051296646,0.10845472641958721,0.654740505173579,0.005134252008588484,12.888095228397901,1.299742688234657,61.0,0.0,10.00000001,0.816496580927726,11.666666666666666,1.247219128924647,61.0,0.0,10.00000001,0.816496580927726,0.09683333333333333,0.0016996731711975965,0.17800000000000002,0.013490737563232042,False,,,,,,,,,,,,,,,,,,,,,,,,
